VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,162,174.5,42.27748028,-83.69783611,23,231
560,162,175.3,42.27748028,-83.69783611,22,231
560,162,175.5,42.27748028,-83.69783611,22,231
560,162,175.9,42.27748028,-83.69783611,22,231
560,162,176.4,42.27748028,-83.69783611,21,231
560,162,176.5,42.27748028,-83.69783611,21,231
560,162,176.9,42.27751083,-83.69805333,21,231
560,162,177.4,42.27751083,-83.69805333,19,231
560,162,177.6,42.27751083,-83.69805333,19,231
560,162,178.5,42.27751083,-83.69805333,18,231
560,162,178.6,42.27751083,-83.69805333,18,231
560,162,179.5,42.27751083,-83.69805333,15,231
560,162,179.7,42.27751083,-83.69805333,15,231
560,162,180,42.27753639,-83.69821556,15,231
560,162,180.5,42.27753639,-83.69821556,13,231
560,162,180.7,42.27753639,-83.69821556,13,231
560,162,180.9,42.27753639,-83.69821556,13,231
560,162,181.6,42.27753639,-83.69821556,10,231
560,162,181.7,42.27753639,-83.69821556,10,231
560,162,182.5,42.27753639,-83.69821556,10,231
560,162,182.6,42.27753639,-83.69821556,8,231
560,162,182.8,42.27753639,-83.69821556,8,231
560,162,183,42.27755444,-83.69830861,8,231
560,162,183.7,42.27755444,-83.69830861,6,231
560,162,183.8,42.27755444,-83.69830861,6,231
560,162,184.5,42.27755444,-83.69830861,6,231
560,162,184.7,42.27755444,-83.69830861,4,231
560,162,184.9,42.27755444,-83.69830861,4,231
560,162,185.9,42.27755444,-83.69830861,4,231
560,162,186,42.27756361,-83.69835667,4,231
560,162,186.5,42.27756361,-83.69835667,4,231
560,162,186.8,42.27756361,-83.69835667,3,231
560,162,186.9,42.27756361,-83.69835667,3,231
560,162,188.3,42.27756361,-83.69835667,0,231
560,162,188.4,42.27756361,-83.69835667,0,231
560,162,188.5,42.27756361,-83.69835667,0,231
560,162,190.4,42.27756361,-83.69835667,0,231
560,162,190.5,42.27756361,-83.69835667,0,231
560,162,191.5,42.27756361,-83.69835667,0,231
560,162,192.4,42.27756361,-83.69835667,0,231
560,162,192.6,42.27756361,-83.69835667,0,231
560,162,193.5,42.27756361,-83.69835667,0,231
560,162,193.7,42.27756361,-83.69835667,0,231
560,162,194.4,42.27756361,-83.69835667,0,231
560,162,194.7,42.27756361,-83.69835667,0,231
560,162,196.4,42.27756361,-83.69835667,0,231
560,162,196.8,42.27756361,-83.69835667,0,231
560,162,197.8,42.27756361,-83.69835667,0,231
560,162,198.4,42.27756361,-83.69835667,0,231
560,162,198.5,42.27756361,-83.69835667,0,231
560,162,199.9,42.27756361,-83.69835667,0,231
560,162,200.4,42.27756361,-83.69835667,0,231
560,162,200.9,42.27756361,-83.69835667,0,231
560,162,202,42.27756361,-83.69835667,0,231
560,162,202.4,42.27756361,-83.69835667,0,231
560,162,203,42.27756361,-83.69835667,0,231
560,162,203.3,42.27756361,-83.69835667,0,231
560,162,204.1,42.27756361,-83.69835667,0,231
560,162,204.4,42.27756361,-83.69835667,0,231
560,162,205.1,42.27756361,-83.69835667,0,231
560,162,206.1,42.27756361,-83.69835667,0,231
560,162,206.4,42.27756361,-83.69835667,0,231
560,162,208.4,42.27756361,-83.69835667,0,231
560,162,209.3,42.27756361,-83.69835667,0,231
560,162,210.3,42.27756361,-83.69835667,0,231
560,162,210.4,42.27756361,-83.69835667,0,231
560,162,212.4,42.27756361,-83.69835667,0,231
560,162,213.7,42.27756361,-83.69835667,0,231
